ROAD_SEGMENT_ID;LINE_ID;START_LAT;START_LON;END_LAT;END_LON
50;5;-38.1210433199;145.3745902595;-38.1210247616;145.3744409148
51;5;-38.1210247616;145.3744409148;-38.1209876614;145.3741423626
52;5;-38.1209876614;145.3741423626;-38.1209806624;145.3740860408
53;5;-38.1209806624;145.3740860408;-38.1209364492;145.3737543039
54;5;-38.1209364492;145.3737543039;-38.120787208;145.3726345418
55;5;-38.120787208;145.3726345418;-38.1206583147;145.3716674652
56;5;-38.1206583147;145.3716674652;-38.1206583148;145.3716674661
57;6;-38.125443837;145.2360577226;-38.1254748684;145.2361848554
58;6;-38.1254748684;145.2361848554;-38.1255328396;145.2364223593
59;6;-38.1255328396;145.2364223593;-38.1258769319;145.2383378307
60;6;-38.1258769319;145.2383378307;-38.1261080891;145.2390059281
61;6;-38.1261080891;145.2390059281;-38.1261248864;145.2390849913
62;7;-38.079332427;145.317656079;-38.0793439356;145.3177462
63;7;-38.0793439356;145.3177462;-38.0794358936;145.3184663196
64;7;-38.0794358936;145.3184663196;-38.079447373;145.3185562176
65;8;-38.109029273;145.2369461662;-38.1090491682;145.2371043592
66;8;-38.1090491682;145.2371043592;-38.109049218;145.2371047555
67;8;-38.109049218;145.2371047555;-38.109093846;145.2374596137
68;8;-38.109093846;145.2374596137;-38.1091237614;145.2376892959
69;8;-38.1091237614;145.2376892959;-38.1091996868;145.2379820742
70;8;-38.1091996868;145.2379820742;-38.1093893088;145.2387132388
71;8;-38.1093893088;145.2387132388;-38.1094011496;145.2387800919
72;8;-38.1094011496;145.2387800919;-38.1094477976;145.2390434069
73;8;-38.1094477976;145.2390434069;-38.1095172924;145.2396144429
74;8;-38.1095172924;145.2396144429;-38.1095578361;145.239947599
75;8;-38.1095578361;145.239947599;-38.1097429219;145.2415036563
76;8;-38.1097429219;145.2415036563;-38.1098222691;145.2421155067
77;8;-38.1098222691;145.2421155067;-38.1098427086;145.2422731209
78;8;-38.1098427086;145.2422731209;-38.1098646225;145.242430274
79;8;-38.1098646225;145.242430274;-38.1099115953;145.2427671398
80;8;-38.1099115953;145.2427671398;-38.1099672238;145.2431836863
81;8;-38.1099672238;145.2431836863;-38.1100723236;145.2439706845
82;8;-38.1100723236;145.2439706845;-38.11017741;145.2447576853
83;8;-38.11017741;145.2447576853;-38.1102899979;145.2456009135
84;8;-38.1102899979;145.2456009135;-38.1104003367;145.2464272379
85;8;-38.1104003367;145.2464272379;-38.1105182011;145.2473098148
86;8;-38.1105182011;145.2473098148;-38.1105842367;145.2478043048
87;8;-38.1105842367;145.2478043048;-38.1105844354;145.2478057925
88;8;-38.1105844354;145.2478057925;-38.1105846903;145.2478077009
89;8;-38.1105846903;145.2478077009;-38.1106324483;145.2481657233
90;8;-38.1106324483;145.2481657233;-38.1106324472;145.2481657151
91;8;-38.1106324472;145.2481657151;-38.1106523298;145.2483147695
92;9;-38.0769279456;145.2425145089;-38.0769986975;145.2425003074
93;9;-38.0769986975;145.2425003074;-38.0775497594;145.242389696
94;9;-38.0775497594;145.242389696;-38.0776070295;145.2423782004
95;10;-38.080577075;145.3317406489;-38.0806237025;145.331682303
96;10;-38.0806237025;145.331682303;-38.0810989797;145.3310875727
97;10;-38.0810989797;145.3310875727;-38.0812605885;145.3309707863
98;11;-38.122820127;145.3587595045;-38.122893726;145.3587439163
99;11;-38.122893726;145.3587439163;-38.1245652459;145.3583898807
100;11;-38.1245652459;145.3583898807;-38.1245652513;145.3583898796
101;11;-38.1245652513;145.3583898796;-38.1246362764;145.3583748357
102;12;-37.9687205291;145.2540266782;-37.96874683;145.2541516838
103;12;-37.96874683;145.2541516838;-37.9688348198;145.2545698969
104;12;-37.9688348198;145.2545698969;-37.9689465513;145.2548476446
105;13;-38.026797854;145.2552066484;-38.0279908206;145.2549377814
106;13;-38.0279908206;145.2549377814;-38.0280663121;145.2549146091
107;13;-38.0280663121;145.2549146091;-38.0281410027;145.2548787674
108;13;-38.0281410027;145.2548787674;-38.0282096509;145.2548327926
109;13;-38.0282096509;145.2548327926;-38.0283380144;145.2547220648
110;13;-38.0283380144;145.2547220648;-38.0284070993;145.2546785618
111;13;-38.0284070993;145.2546785618;-38.0284453254;145.2546616635
112;13;-38.0284453254;145.2546616635;-38.0284799611;145.2546463474
113;13;-38.0284799611;145.2546463474;-38.0285576205;145.2546255168
114;13;-38.0285576205;145.2546255168;-38.0303465135;145.2542483475
115;13;-38.0303465135;145.2542483475;-38.0303465135;145.2542483475
116;13;-38.0303465135;145.2542483475;-38.0304418778;145.2542282404
117;14;-38.0758342901;145.2431898132;-38.0759059045;145.243175441
118;14;-38.0759059045;145.243175441;-38.0759059216;145.2431754375
119;14;-38.0759059216;145.2431754375;-38.0763356624;145.2430891925
120;14;-38.0763356624;145.2430891925;-38.076820403;145.2429919054
121;14;-38.076820403;145.2429919054;-38.0768933018;145.2429772746
122;15;-38.1280666892;145.234707652;-38.1281101668;145.2348394646
123;15;-38.1281101668;145.2348394646;-38.1281437836;145.2349413826
124;15;-38.1281437836;145.2349413826;-38.1281777232;145.2350442795
125;15;-38.1281777232;145.2350442795;-38.1282125081;145.2351497458
126;15;-38.1282125081;145.2351497458;-38.1283218566;145.2354812815
127;15;-38.1283218566;145.2354812815;-38.1283408882;145.23553897
128;15;-38.1283408882;145.23553897;-38.1288010554;145.2358791808
129;15;-38.1288010554;145.2358791808;-38.1296658861;145.2365185753
130;15;-38.1296658861;145.2365185753;-38.1297058956;145.2365266972
131;15;-38.1297058956;145.2365266972;-38.1300347148;145.2358138896
132;15;-38.1300347148;145.2358138896;-38.1303618296;145.2351047663
133;15;-38.1303618296;145.2351047663;-38.1295695981;145.2345190638
134;15;-38.1295695981;145.2345190638;-38.1295291956;145.2343929698
135;15;-38.1295291956;145.2343929698;-38.1295064245;145.2343219131
136;15;-38.1295064245;145.2343219131;-38.1295069267;145.2342444305
137;15;-38.1295069267;145.2342444305;-38.1299035409;145.2340518943
138;15;-38.1299035409;145.2340518943;-38.1300341034;145.2340248372
139;15;-38.1300341034;145.2340248372;-38.1301514967;145.2340247232
140;15;-38.1301514967;145.2340247232;-38.1302677654;145.2340469599
141;15;-38.1302677654;145.2340469599;-38.1303528517;145.234084532
142;15;-38.1303528517;145.234084532;-38.130618523;145.2343240901
143;15;-38.130618523;145.2343240901;-38.1306467653;145.2343937838
144;15;-38.1306467653;145.2343937838;-38.1306441451;145.2344345719
145;15;-38.1306441451;145.2344345719;-38.1305611982;145.2346725668
146;15;-38.1305611982;145.2346725668;-38.1303618296;145.2351047663
147;16;-38.0780221239;145.3492316845;-38.0780372926;145.3493611088
148;16;-38.0780372926;145.3493611088;-38.0780375394;145.3493632144
149;16;-38.0780375394;145.3493632144;-38.0781359963;145.3502033116
150;16;-38.0781359963;145.3502033116;-38.0781930754;145.3506901822
151;16;-38.0781930754;145.3506901822;-38.0781931708;145.3506909162
152;16;-38.0781931708;145.3506909162;-38.0781931947;145.3506910999
153;16;-38.0781931947;145.3506910999;-38.0782493984;145.3511235049
154;16;-38.0782493984;145.3511235049;-38.0783532542;145.3519568321
155;16;-38.0783532542;145.3519568321;-38.0784269823;145.3525487536
156;16;-38.0784269823;145.3525487536;-38.0784360315;145.3526214057
157;17;-38.0537544252;145.2921606545;-38.0537654971;145.2924241606
158;17;-38.0537654971;145.2924241606;-38.0539129266;145.293580063
159;17;-38.0539129266;145.293580063;-38.0539151666;145.2935976258
160;18;-38.1172880614;145.2532673521;-38.1172137984;145.2527453188
161;18;-38.1172137984;145.2527453188;-38.1171543889;145.2523277104
162;18;-38.1171543889;145.2523277104;-38.1171413472;145.2522360375
163;18;-38.1171413472;145.2522360375;-38.1171546768;145.2522332194
164;18;-38.1171546768;145.2522332194;-38.1172882244;145.2532684979
165;18;-38.1172882244;145.2532684979;-38.1173036878;145.2533772
166;19;-38.1344617346;145.3658579424;-38.1344497455;145.3657674875
167;19;-38.1344497455;145.3657674875;-38.1343662987;145.3651379114
168;19;-38.1343662987;145.3651379114;-38.1342529965;145.3642831312
169;19;-38.1342529965;145.3642831312;-38.1341366322;145.3634053303
170;19;-38.1341366322;145.3634053303;-38.134270406;145.3633922447
171;19;-38.134270406;145.3633922447;-38.1343389023;145.3633855381
172;19;-38.1343389023;145.3633855381;-38.1346052;145.3633292491
173;19;-38.1346052;145.3633292491;-38.1348989488;145.3634365146
174;19;-38.1348989488;145.3634365146;-38.1352249439;145.3635660534
175;19;-38.1352249439;145.3635660534;-38.1355388755;145.3636907996
176;20;-38.0036040326;145.318979457;-38.003700383;145.3189606764
177;20;-38.003700383;145.3189606764;-38.0036993255;145.3189608825
178;20;-38.0036993255;145.3189608825;-38.0042286302;145.3188577099
179;21;-38.1275654599;145.3292660284;-38.1275767556;145.3293561343
180;21;-38.1275767556;145.3293561343;-38.1275767557;145.3293561344
181;21;-38.1275767557;145.3293561344;-38.1276628907;145.3300432515
182;21;-38.1276628907;145.3300432515;-38.1277603164;145.330820472
183;21;-38.1277603164;145.330820472;-38.1277769063;145.3309528236
184;22;-38.1170780098;145.2372599862;-38.1170978695;145.2374179208
185;22;-38.1170978695;145.2374179208;-38.1171403196;145.2377555105
186;22;-38.1171403196;145.2377555105;-38.117203634;145.2382251523
187;22;-38.117203634;145.2382251523;-38.117224219;145.2385123246
188;22;-38.117224219;145.2385123246;-38.117205635;145.2382530667
189;22;-38.117205635;145.2382530667;-38.117203634;145.2382251523
190;22;-38.117203634;145.2382251523;-38.1176980475;145.2381286282
191;22;-38.1176980475;145.2381286282;-38.1162969607;145.2393392452
192;22;-38.1162969607;145.2393392452;-38.1163083116;145.2394295229
193;22;-38.1163083116;145.2394295229;-38.1163784448;145.2399873302
194;22;-38.1163784448;145.2399873302;-38.1164075753;145.2401695738
195;22;-38.1164075753;145.2401695738;-38.1164214506;145.2402728495
196;22;-38.1164214506;145.2402728495;-38.1165158125;145.2409751424
197;22;-38.1165158125;145.2409751424;-38.1180310722;145.2406696816
198;22;-38.1180310722;145.2406696816;-38.1179517119;145.2400387729
199;22;-38.1179517119;145.2400387729;-38.1179159563;145.2398615564
200;22;-38.1179159563;145.2398615564;-38.1178140027;145.2390508409
201;22;-38.1178140027;145.2390508409;-38.1176980475;145.2381286282
202;22;-38.1176980475;145.2381286282;-38.1177179091;145.2381229998
203;22;-38.1177179091;145.2381229998;-38.1178573046;145.2380834976
204;22;-38.1178573046;145.2380834976;-38.1180310722;145.2406696816
205;22;-38.1180310722;145.2406696816;-38.118038262;145.2406689558
206;22;-38.118038262;145.2406689558;-38.1181714397;145.2406555116
207;23;-38.1072571745;145.3199612995;-38.1073594768;145.3199403304
208;23;-38.1073594768;145.3199403304;-38.1073594767;145.3199403304
209;23;-38.1073594767;145.3199403304;-38.1090874203;145.3195861411
210;24;-38.1268169587;145.2353494542;-38.126774703;145.2352175876
211;24;-38.126774703;145.2352175876;-38.1262874236;145.2336969889
212;24;-38.1262874236;145.2336969889;-38.1262879819;145.2336088234
213;24;-38.1262879819;145.2336088234;-38.1268810057;145.233304259
214;24;-38.1268810057;145.233304259;-38.1274276402;145.2330129298
215;24;-38.1274276402;145.2330129298;-38.1275163461;145.2329656534
216;25;-38.1309493365;145.3237654008;-38.1310360749;145.3237511998
217;25;-38.1310360749;145.3237511998;-38.1314298504;145.3236722275
218;25;-38.1314298504;145.3236722275;-38.1314298468;145.3236722282
219;25;-38.1314298468;145.3236722282;-38.1315014023;145.3236578775
220;25;-38.1315014023;145.3236578775;-38.1308367229;145.3237838492
221;25;-38.1308367229;145.3237838492;-38.1309314768;145.3237683266
222;25;-38.1309314768;145.3237683266;-38.1309493365;145.3237654008
223;25;-38.1309493365;145.3237654008;-38.1308632914;145.3230778342
224;25;-38.1308632914;145.3230778342;-38.1308436476;145.3229352651
225;25;-38.1308436476;145.3229352651;-38.1308150069;145.3227273745
226;25;-38.1308150069;145.3227273745;-38.1307141751;145.3219955616
227;25;-38.1307141751;145.3219955616;-38.130747317;145.3218474819
228;25;-38.130747317;145.3218474819;-38.1307558887;145.3218457625
229;25;-38.1307558887;145.3218457625;-38.1315311212;145.3216902621
230;25;-38.1315311212;145.3216902621;-38.1316422122;145.3216852966
231;25;-38.1316422122;145.3216852966;-38.1322960665;145.3215541411
232;25;-38.1322960665;145.3215541411;-38.1323674003;145.3215398322
233;26;-38.053831133;145.2942824;-38.0538758334;145.29416139
234;26;-38.0538758334;145.29416139;-38.0538820099;145.2941446694
235;26;-38.0538820099;145.2941446694;-38.0539019356;145.2940797591
236;26;-38.0539019356;145.2940797591;-38.0539179107;145.294012326
237;26;-38.0539179107;145.294012326;-38.0539279706;145.2939398799
238;26;-38.0539279706;145.2939398799;-38.0539321052;145.2938624086
239;26;-38.0539321052;145.2938624086;-38.0539323194;145.2937749305
240;26;-38.0539323194;145.2937749305;-38.0539266041;145.2936874169
241;26;-38.0539266041;145.2936874169;-38.0539151666;145.2935976258
242;26;-38.0539151666;145.2935976258;-38.0542692967;145.2935269766
243;26;-38.0542692967;145.2935269766;-38.0544306807;145.2935034409
244;26;-38.0544306807;145.2935034409;-38.0545280734;145.2934978498
245;26;-38.0545280734;145.2934978498;-38.0546080737;145.2934980581
246;26;-38.0546080737;145.2934980581;-38.0547681592;145.2935115235
247;26;-38.0547681592;145.2935115235;-38.0549223312;145.2935411905
248;26;-38.0549223312;145.2935411905;-38.0550740323;145.2935870033
249;26;-38.0550740323;145.2935870033;-38.055251766;145.2936600699
250;26;-38.055251766;145.2936600699;-38.0560812483;145.2940203612
251;26;-38.0560812483;145.2940203612;-38.056166624;145.2940574452
252;27;-38.040641233;145.2826576066;-38.0406945363;145.2827119568
253;27;-38.0406945363;145.2827119568;-38.0412429537;145.2832711513
254;27;-38.0412429537;145.2832711513;-38.0416969204;145.2825600484
255;27;-38.0416969204;145.2825600484;-38.0418556723;145.2822675703
256;28;-38.0491102458;145.3208444288;-38.0491474803;145.3206973153
257;28;-38.0491474803;145.3206973153;-38.0491474729;145.3206973446
258;28;-38.0491474729;145.3206973446;-38.0495034258;145.3192909341
259;28;-38.0495034258;145.3192909341;-38.0495148435;145.3192458201
260;29;-38.0785743396;145.3296217697;-38.078585311;145.3297134221
261;29;-38.078585311;145.3297134221;-38.0785744552;145.3296227348
262;29;-38.0785744552;145.3296227348;-38.0784947846;145.3289572048
263;29;-38.0784947846;145.3289572048;-38.0785138384;145.3288744534
264;29;-38.0785138384;145.3288744534;-38.0787329207;145.328833254
265;29;-38.0787329207;145.328833254;-38.0787328349;145.3288332701
266;29;-38.0787328349;145.3288332701;-38.0788308934;145.3288148296
267;30;-38.2105507647;145.304993819;-38.2109864507;145.3056649301
268;30;-38.2109864507;145.3056649301;-38.2115453853;145.3065096052
269;30;-38.2115453853;145.3065096052;-38.2115938586;145.306566662
270;30;-38.2115938586;145.306566662;-38.2120021971;145.3071728619
271;30;-38.2120021971;145.3071728619;-38.2120566889;145.3076280264
272;30;-38.2120566889;145.3076280264;-38.2120679644;145.3077222116
273;31;-38.0789325544;145.3341684828;-38.0791412984;145.3342770922
274;31;-38.0791412984;145.3342770922;-38.0792779115;145.3342768781
275;31;-38.0792779115;145.3342768781;-38.0802875048;145.3340963854
276;31;-38.0802875048;145.3340963854;-38.0803619883;145.3340830692
277;32;-38.0266882858;145.2552313421;-38.026797854;145.2552066484
278;33;-38.042300247;145.282709072;-38.0424468634;145.2824678105
279;33;-38.0424468634;145.2824678105;-38.0424873604;145.2824011712
280;34;-38.2170897134;145.3392731567;-38.2172217451;145.3391945105
281;34;-38.2172217451;145.3391945105;-38.2173682644;145.3391343579
282;34;-38.2173682644;145.3391343579;-38.2176563549;145.3390879416
283;34;-38.2176563549;145.3390879416;-38.2179558447;145.3390950492
284;34;-38.2179558447;145.3390950492;-38.2183153031;145.3391035903
285;35;-38.1011892123;145.2612428434;-38.1011536551;145.2609557075
286;35;-38.1011536551;145.2609557075;-38.1016720624;145.2608550978
287;35;-38.1016720624;145.2608550978;-38.1016720731;145.2608550958
288;35;-38.1016720731;145.2608550958;-38.1017377034;145.2608423585
289;36;-38.0355894256;145.2557559512;-38.0356407386;145.2558297863
290;36;-38.0356407386;145.2558297863;-38.0358634579;145.2561502629
291;36;-38.0358634579;145.2561502629;-38.0359165641;145.2562236054
292;36;-38.0359165641;145.2562236054;-38.0359725969;145.2562933953
293;36;-38.0359725969;145.2562933953;-38.0360314028;145.2563594336
294;36;-38.0360314028;145.2563594336;-38.0360928296;145.2564215404
295;36;-38.0360928296;145.2564215404;-38.0361567083;145.256479567
296;36;-38.0361567083;145.256479567;-38.0362228741;145.2565333396
297;36;-38.0362228741;145.2565333396;-38.0362911476;145.2565827245
298;36;-38.0362911476;145.2565827245;-38.0363574553;145.2566252216
299;36;-38.0363574553;145.2566252216;-38.0364332756;145.2566678202
300;36;-38.0364332756;145.2566678202;-38.0365067508;145.2567033018
301;36;-38.0365067508;145.2567033018;-38.0365815787;145.2567339248
302;36;-38.0365815787;145.2567339248;-38.0366575613;145.2567596427
303;36;-38.0366575613;145.2567596427;-38.0367344818;145.2567803636
304;36;-38.0367344818;145.2567803636;-38.0368121529;145.2567960395
305;36;-38.0368121529;145.2567960395;-38.0369491407;145.2568111558
306;36;-38.0369491407;145.2568111558;-38.0370475553;145.2568124367
307;36;-38.0370475553;145.2568124367;-38.0371261161;145.2568076479
308;36;-38.0371261161;145.2568076479;-38.0372043719;145.256797731
309;36;-38.0372043719;145.256797731;-38.0376467321;145.2567089092
310;36;-38.0376467321;145.2567089092;-38.0382521178;145.2565863233
311;36;-38.0382521178;145.2565863233;-38.0382518514;145.2565863772
312;36;-38.0382518514;145.2565863772;-38.038340485;145.2565684294
313;37;-37.9810200242;145.3536159086;-37.9810293168;145.353666214
314;37;-37.9810293168;145.353666214;-37.9810890507;145.3538370961
315;37;-37.9810890507;145.3538370961;-37.9768045356;145.3147891093
316;37;-37.9768045356;145.3147891093;-37.9768318407;145.3148583687
317;37;-37.9768318407;145.3148583687;-37.9769655416;145.3151090678
318;37;-37.9769655416;145.3151090678;-37.9770876064;145.3153031389
319;37;-37.9770876064;145.3153031389;-37.9772450311;145.3154943769
320;37;-37.9772450311;145.3154943769;-37.9775600048;145.3158292099
321;37;-37.9775600048;145.3158292099;-37.9775734474;145.3158429474
322;37;-37.9775734474;145.3158429474;-37.9777034019;145.3159757275
323;37;-37.9777034019;145.3159757275;-37.9778155225;145.3161101418
324;37;-37.9778155225;145.3161101418;-37.9779488648;145.3163043211
325;37;-37.9779488648;145.3163043211;-37.9780474449;145.3164625586
326;37;-37.9780474449;145.3164625586;-37.9781167257;145.3165896805
327;37;-37.9781167257;145.3165896805;-37.9782313254;145.3168365835
328;37;-37.9782313254;145.3168365835;-37.9783520738;145.3171626763
329;37;-37.9783520738;145.3171626763;-37.9784728293;145.3175720298
330;37;-37.9784728293;145.3175720298;-37.9785912619;145.3180580009
331;37;-37.9785912619;145.3180580009;-37.9786389089;145.318444455
332;37;-37.9786389089;145.318444455;-37.978692415;145.3188732082
333;37;-37.978692415;145.3188732082;-37.978732484;145.3191635888
334;37;-37.978732484;145.3191635888;-37.9791445029;145.3230883198
335;37;-37.9791445029;145.3230883198;-37.9792299122;145.3239020612
336;37;-37.9792299122;145.3239020612;-37.9793278823;145.3248336649
337;37;-37.9793278823;145.3248336649;-37.9798471148;145.3297236369
338;37;-37.9798471148;145.3297236369;-37.9799968201;145.3311975565
339;37;-37.9799968201;145.3311975565;-37.980176096;145.3329033603
340;37;-37.980176096;145.3329033603;-37.9802365556;145.3334786866
341;37;-37.9802365556;145.3334786866;-37.9802926563;145.3337522249
342;37;-37.9802926563;145.3337522249;-37.9803447149;145.3339231245
343;37;-37.9803447149;145.3339231245;-37.980430463;145.3341257812
344;37;-37.980430463;145.3341257812;-37.9805399586;145.3343317088
345;37;-37.9805399586;145.3343317088;-37.9807702677;145.3347037869
346;37;-37.9807702677;145.3347037869;-37.9807989486;145.3347478401
347;37;-37.9807989486;145.3347478401;-37.9809281436;145.3349324578
348;37;-37.9809281436;145.3349324578;-37.9816970426;145.3361254206
349;37;-37.9816970426;145.3361254206;-37.9818449831;145.3363549583
350;37;-37.9818449831;145.3363549583;-37.9823690335;145.3371243219
351;37;-37.9823690335;145.3371243219;-37.9825071998;145.3373724225
352;37;-37.9825071998;145.3373724225;-37.9826213357;145.3377078379
353;37;-37.9826213357;145.3377078379;-37.9828370834;145.3385318154
354;37;-37.9828370834;145.3385318154;-37.9830524991;145.3394333342
355;37;-37.9830524991;145.3394333342;-37.9832978;145.3403605268
356;37;-37.9832978;145.3403605268;-37.9833471386;145.3406936651
357;37;-37.9833471386;145.3406936651;-37.9833667607;145.3410721307
358;37;-37.9833667607;145.3410721307;-37.983325395;145.3415462216
359;37;-37.983325395;145.3415462216;-37.9832009185;145.3420167138
360;37;-37.9832009185;145.3420167138;-37.982980703;145.34273217
361;37;-37.982980703;145.34273217;-37.9818027434;145.3465589153
362;37;-37.9818027434;145.3465589153;-37.9816083906;145.3471902456
363;37;-37.9816083906;145.3471902456;-37.9812196411;145.3484308258
364;37;-37.9812196411;145.3484308258;-37.9811096741;145.3488903428
365;37;-37.9811096741;145.3488903428;-37.9810767747;145.349134186
366;37;-37.9810767747;145.349134186;-37.9810305089;145.3498265535
367;37;-37.9810305089;145.3498265535;-37.9810048319;145.3522222144
368;37;-37.9810048319;145.3522222144;-37.9809808684;145.3534039391
369;37;-37.9809808684;145.3534039391;-37.9810200223;145.3536158982
370;38;-38.0540373597;145.2447005888;-38.0540579907;145.2446966083
371;38;-38.0540579907;145.2446966083;-38.0545210578;145.2446072644
372;39;-38.0497425512;145.3622954478;-38.0502497845;145.3622264778
373;39;-38.0502497845;145.3622264778;-38.0503819914;145.3622092835
374;39;-38.0503819914;145.3622092835;-38.0509356918;145.3631190433
375;39;-38.0509356918;145.3631190433;-38.0509903583;145.3632088677
376;39;-38.0509903583;145.3632088677;-38.0515988797;145.3637822056
377;39;-38.0515988797;145.3637822056;-38.0519551124;145.3637662891
378;39;-38.0519551124;145.3637662891;-38.0527695486;145.3637689035
379;39;-38.0527695486;145.3637689035;-38.0528357417;145.3638006573
380;39;-38.0528357417;145.3638006573;-38.0528372815;145.3638022175
381;39;-38.0528372815;145.3638022175;-38.0530092391;145.3639764534
382;40;-38.0091721925;145.3028810154;-38.0091954244;145.3027934665
383;40;-38.0091954244;145.3027934665;-38.0090834436;145.301976892
384;40;-38.0090834436;145.301976892;-38.0093736479;145.3021218248
385;40;-38.0093736479;145.3021218248;-38.0091953991;145.3027935615
386;40;-38.0091953991;145.3027935615;-38.0093736479;145.3021218248
387;40;-38.0093736479;145.3021218248;-38.0096857086;145.3022776754
388;41;-38.1825967936;145.33364299;-38.1826797669;145.333618727
389;41;-38.1826797669;145.333618727;-38.1828701449;145.3335630565
390;41;-38.1828701449;145.3335630565;-38.1873035307;145.3326687473
391;41;-38.1873035307;145.3326687473;-38.1901543724;145.3320785971
392;41;-38.1901543724;145.3320785971;-38.1944287195;145.3312273679
393;42;-38.1947338594;145.3311665955;-38.194806077;145.3311515145
394;43;-38.0225715605;145.2516800958;-38.0225987978;145.2517909769
395;43;-38.0225987978;145.2517909769;-38.0226366946;145.2519009702
396;43;-38.0226366946;145.2519009702;-38.0226823588;145.2520017097
397;43;-38.0226823588;145.2520017097;-38.0226876355;145.2520108921
398;43;-38.0226876355;145.2520108921;-38.0226877985;145.2520111759
399;43;-38.0226877985;145.2520111759;-38.0227363435;145.2520956534
400;44;-38.1222947667;145.3429519748;-38.1223051224;145.3430423805
401;44;-38.1223051224;145.3430423805;-38.1229821163;145.3428140196
402;44;-38.1229821163;145.3428140196;-38.1229934156;145.3429042325
403;44;-38.1229934156;145.3429042325;-38.1229934189;145.342904259
404;44;-38.1229934189;145.342904259;-38.123070994;145.3435236286
405;44;-38.123070994;145.3435236286;-38.1231070745;145.3440701719
406;44;-38.1231070745;145.3440701719;-38.1230626777;145.344635175
407;44;-38.1230626777;145.344635175;-38.1231461494;145.3453632256
408;44;-38.1231461494;145.3453632256;-38.122691547;145.3454479327
409;44;-38.122691547;145.3454479327;-38.1224454475;145.3454344644
410;44;-38.1224454475;145.3454344644;-38.1223462692;145.3445912816
411;44;-38.1223462692;145.3445912816;-38.1224039688;145.344046645
412;44;-38.1224039688;145.344046645;-38.1223782734;145.3436810084
413;44;-38.1223782734;145.3436810084;-38.1223051189;145.3430423492
414;45;-38.1209824765;145.3765666659;-38.1213021603;145.376498692
415;45;-38.1213021603;145.376498692;-38.1218457865;145.3763960184
416;45;-38.1218457865;145.3763960184;-38.1219326627;145.37637961
417;46;-38.0132936598;145.3370550217;-38.0133298929;145.3369880434
418;46;-38.0133298929;145.3369880434;-38.0137910485;145.3361355687
419;46;-38.0137910485;145.3361355687;-38.0138613568;145.3359650357
420;46;-38.0138613568;145.3359650357;-38.0139572055;145.3356919348
421;46;-38.0139572055;145.3356919348;-38.013983821;145.3356160992
422;47;-38.0928905861;145.2595365929;-38.0927798496;145.2587196144
423;47;-38.0927798496;145.2587196144;-38.0934577666;145.2585705832
424;47;-38.0934577666;145.2585705832;-38.0941989287;145.2584075738
425;47;-38.0941989287;145.2584075738;-38.0948493686;145.258264515
426;47;-38.0948493686;145.258264515;-38.0948493654;145.2582645157
427;47;-38.0948493654;145.2582645157;-38.0949652009;145.2582390384
428;48;-38.068042989;145.3027966399;-38.0681438177;145.3027811991
429;48;-38.0681438177;145.3027811991;-38.0681551672;145.3027794611
430;48;-38.0681551672;145.3027794611;-38.0682188657;145.3027669317
431;48;-38.0682188657;145.3027669317;-38.0682819082;145.3027499091
432;48;-38.0682819082;145.3027499091;-38.0683441072;145.3027284625
433;48;-38.0683441072;145.3027284625;-38.0684052626;145.3027026468
434;48;-38.0684052626;145.3027026468;-38.0684651678;145.3026725635
435;48;-38.0684651678;145.3026725635;-38.0685082968;145.3026499902
436;48;-38.0685082968;145.3026499902;-38.0685822935;145.3026151559
437;48;-38.0685822935;145.3026151559;-38.0686574693;145.3025846431
438;48;-38.0686574693;145.3025846431;-38.0687336708;145.3025585113
439;48;-38.0687336708;145.3025585113;-38.0688107345;145.3025367938
440;48;-38.0688107345;145.3025367938;-38.0688885071;145.3025195455
441;48;-38.0688885071;145.3025195455;-38.0689668109;145.3025068116
442;48;-38.0689668109;145.3025068116;-38.0690455071;145.3024986043
443;48;-38.0690455071;145.3024986043;-38.0690753328;145.3024963646
444;48;-38.0690753328;145.3024963646;-38.0691466515;145.302488003
445;48;-38.0691466515;145.302488003;-38.0692175391;145.3024751246
446;48;-38.0692175391;145.3024751246;-38.0692878262;145.3024577323
447;48;-38.0692878262;145.3024577323;-38.0693573418;145.302435904
448;48;-38.0693573418;145.302435904;-38.0694450157;145.3024077441
449;48;-38.0694450157;145.3024077441;-38.0695335082;145.3023840316
450;48;-38.0695335082;145.3023840316;-38.0696226736;145.3023647892
451;48;-38.0696226736;145.3023647892;-38.0696710649;145.3023562768
452;48;-38.0696710649;145.3023562768;-38.0698888936;145.3023207191
453;48;-38.0698888936;145.3023207191;-38.0700612636;145.3022845226
454;49;-38.0715842617;145.3102255968;-38.0729076298;145.3099454493
455;49;-38.0729076298;145.3099454493;-38.0729959797;145.3099267459
456;50;-38.0470249379;145.2702625386;-38.0470724051;145.2702912581
457;50;-38.0470724051;145.2702912581;-38.047073667;145.27029177
458;50;-38.047073667;145.27029177;-38.0471225036;145.2703115809
459;50;-38.0471225036;145.2703115809;-38.047174326;145.2703231474
460;50;-38.047174326;145.2703231474;-38.0472203204;145.2703258872
461;50;-38.0472203204;145.2703258872;-38.0474681051;145.2702746906
462;51;-38.1227128721;145.2336080156;-38.1235653479;145.2336436901
463;51;-38.1235653479;145.2336436901;-38.1239468498;145.2337141312
